state_id,county_id,voting_district,GEOID20,n_vote_dem_2020,n_vote_rep_2020,x,y
NC,Davie County,000006,37059000006,320.3,896.7,1386372.2424354004,1538745.2128895049
NC,Davie County,000007,37059000007,354.7,1024.6,1381749.1258674902,1531262.9839042996
NC,Davie County,000008,37059000008,766.2,980.8,1375944.6867883564,1540097.1918354796
NC,Davie County,000009,37059000009,557.8,1081.1,1375461.7152937294,1536983.9004158648
NC,Davie County,000010,37059000010,526.8,1387.7,1388034.215636041,1546542.3900224771
NC,Davie County,000011,37059000011,270.6,1034.1,1382718.5194896637,1544598.0833222154
NC,Davie County,000012,37059000012,782.3,2050.5,1380777.4876414144,1549377.3325093868
NC,Davie County,000013,37059000013,870.8,1716.2,1384598.6200809951,1552774.1606786542
NC,Davie County,000014,37059000014,426.0,1092.3,1374901.7223456104,1543141.1188516058
NC,Duplin County,00ALBE,3706100ALBE,216.8,658.0,1633954.3982840483,1496839.383024114
NC,Duplin County,00BEUL,3706100BEUL,427.8,1618.8,1644362.1447151185,1477822.2939095453
NC,Duplin County,00CALY,3706100CALY,183.7,402.6,1608919.6256726135,1496173.6006109233
NC,Duplin County,00CFRK,3706100CFRK,83.1,466.5,1649190.2522766723,1473068.3501214348
NC,Duplin County,00CHAR,3706100CHAR,557.8,367.0,1630872.3632692304,1463341.2610956754
NC,Duplin County,00CHIN,3706100CHIN,173.3,463.9,1645068.1535806267,1466339.9331185305
NC,Duplin County,00CYCK,3706100CYCK,162.1,770.4,1644125.7917141162,1458376.5067110886
NC,Duplin County,00FAIS,3706100FAIS,462.0,485.8,1610112.3684452537,1488592.8860562267
NC,Duplin County,00GLIS,3706100GLIS,110.7,378.8,1628755.4535050879,1492027.6408979632
NC,Duplin County,00HALL,3706100HALL,353.0,553.3,1636702.5232352957,1472913.790048874
NC,Duplin County,00KENA,3706100KENA,1131.6,949.5,1625560.819021375,1476874.909049281
NC,Duplin County,00LOCK,3706100LOCK,66.4,197.0,1635243.7669771838,1459355.0174263327
NC,Duplin County,00MAGN,3706100MAGN,527.0,391.8,1613470.7193924088,1465984.153081354
NC,Duplin County,00ROCK,3706100ROCK,300.3,359.6,1614049.4624151136,1452862.573895706
NC,Duplin County,00ROSE,3706100ROSE,598.9,576.5,1620337.7124150188,1461206.2846172107
NC,Duplin County,00SMCA,3706100SMCA,178.8,648.0,1637622.4350992732,1485581.0201776507
NC,Duplin County,00WALL,3706100WALL,1594.6,1589.1,1626258.4722951376,1454667.3885778952
NC,Duplin County,00WARS,3706100WARS,1377.3,722.1,1611575.4975024434,1478646.6967323262
NC,Duplin County,00WOLF,3706100WOLF,271.4,777.1,1619243.2894031622,1494728.2626867422
NC,Durham County,000001,37063000001,884.9,80.1,1518243.1060197935,1577921.896100026
NC,Durham County,000002,37063000002,2122.2,212.2,1517784.5789164887,1577165.388524224
NC,Durham County,000003,37063000003,1876.9,195.6,1516884.0350905098,1576783.0803874827
NC,Durham County,000004,37063000004,1203.6,145.0,1516060.5194000646,1577727.268482044
NC,Durham County,000005,37063000005,3061.6,381.3,1515704.7023299003,1575697.9902866592
NC,Durham County,000006,37063000006,1476.8,113.6,1516060.48499378,1573878.8713323125
NC,Durham County,000007,37063000007,1792.4,152.2,1518359.7045915322,1575806.2796114965
NC,Durham County,000008,37063000008,1841.3,122.3,1518405.2298351978,1574639.6831486488
NC,Durham County,000009,37063000009,1891.2,259.1,1518209.1336672774,1572407.2466274523
NC,Durham County,000010,37063000010,1225.9,81.1,1519487.0708450766,1574110.6211672854
NC,Durham County,000012,37063000012,468.1,26.3,1520243.005886825,1573909.680784836
NC,Durham County,000013,37063000013,720.7,29.0,1521273.8094411355,1573530.5548378797
NC,Durham County,000014,37063000014,1347.2,132.1,1522830.9681625676,1573941.5077885708
NC,Durham County,000015,37063000015,921.9,71.7,1521771.0638875577,1575108.1561251967
NC,Durham County,000016,37063000016,1481.7,303.1,1517402.4310053943,1566101.8882953636
NC,Durham County,000017,37063000017,2066.2,118.6,1520107.9523082818,1575469.7558113239
NC,Durham County,000018,37063000018,1410.4,90.1,1522441.6430042365,1576259.7827978756
NC,Durham County,000019,37063000019,2116.8,244.3,1522388.564481138,1577938.7132910944
NC,Durham County,000020,37063000020,1570.3,87.1,1519352.2544483466,1577024.7503406017
NC,Durham County,000021,37063000021,1303.9,155.9,1519192.4531552263,1578668.035865946
NC,Durham County,000022,37063000022,3265.0,216.3,1520039.3748721648,1579927.7440638025
NC,Durham County,000023,37063000023,4350.8,551.9,1518886.3858889472,1582841.9060314398
NC,Durham County,000024,37063000024,2264.8,854.1,1515746.6991232971,1579408.5010343157
NC,Durham County,000025,37063000025,1127.0,1071.4,1516080.6552314959,1589354.9079243366
NC,Durham County,000026,37063000026,595.5,750.8,1513354.212843489,1596875.1269478113
NC,Durham County,000027,37063000027,2117.3,649.1,1512279.0713911045,1566158.3464690228
NC,Durham County,000028,37063000028,1548.0,1628.0,1520694.671420539,1595013.9878179554
NC,Durham County,000029,37063000029,2177.2,1051.2,1525878.570359486,1582885.283116183
NC,Durham County,000031,37063000031,3028.1,986.2,1524994.1776098548,1570838.3998000107
NC,Durham County,000032,37063000032,2095.7,1805.1,1532729.8850257194,1575909.9566447055
NC,Durham County,000033,37063000033,5255.3,1493.0,1525262.5100243893,1565820.4627909493
NC,Durham County,000036,37063000036,2000.0,269.8,1516117.838939184,1571197.936671209
NC,Durham County,000037,37063000037,2984.8,1529.2,1513563.6542468567,1580730.319963225
NC,Durham County,000038,37063000038,4311.9,924.0,1513953.622014819,1567730.1263494543
NC,Durham County,000039,37063000039,2140.1,755.8,1515943.8605745863,1568795.1487209166
NC,Durham County,000040,37063000040,1491.6,154.6,1517387.9620481392,1572917.0595372277
NC,Durham County,000041,37063000041,1048.5,23.6,1518823.6923767156,1570636.952100528
NC,Durham County,000042,37063000042,925.6,21.9,1520192.2727819537,1571374.5361832927
NC,Durham County,000043,37063000043,4366.6,1107.2,1513019.5547633427,1572838.077992073
NC,Durham County,000044,37063000044,3385.2,1988.3,1512894.5371478198,1586473.6590098809
NC,Durham County,000045,37063000045,2777.5,1519.4,1517145.7313984586,1584551.936544447
NC,Durham County,000046,37063000046,2100.5,436.7,1517390.353989608,1580422.744992534
NC,Durham County,000047,37063000047,1345.3,71.6,1521697.9079978906,1571730.9033985152
NC,Durham County,000048,37063000048,1255.9,260.5,1517173.5557051026,1568814.902349938
NC,Durham County,000050,37063000050,2474.5,657.1,1512958.7265529921,1577117.000335489
NC,Durham County,000051,37063000051,3863.4,749.7,1517917.7818340927,1567918.9843175367
NC,Durham County,000052,37063000052,2230.7,222.2,1524402.6668013989,1575517.865248859
NC,Durham County,000054,37063000054,4992.6,828.7,1520033.8361218432,1566097.677044981
NC,Durham County,0030-1,370630030-1,5503.5,1640.8,1527594.2998354905,1572955.473949994
NC,Durham County,0030-2,370630030-2,4957.0,897.7,1527549.0521242965,1577407.4026342104
NC,Durham County,0034-1,370630034-1,2193.2,295.0,1520742.0705822045,1567758.5801542515
NC,Durham County,0034-2,370630034-2,3799.6,370.3,1520170.1151224158,1569411.496141134
NC,Durham County,0035.3,370630035.3,5889.5,1538.4,1519980.9450111168,1562881.18230824
NC,Durham County,0053-1,370630053-1,2070.6,521.6,1517027.7201841965,1564015.907896649
NC,Durham County,0053-2,370630053-2,2784.9,720.2,1514496.0762531639,1561980.6499125774
NC,Durham County,055-11,37063055-11,1218.3,29.9,1519266.4187834014,1572265.9918799086
NC,Durham County,055-49,37063055-49,1461.0,26.4,1520184.1177222722,1572920.4569321456
NC,Edgecombe County,000101,37065000101,1413.5,157.4,1644493.1030503314,1587256.2021999497
NC,Edgecombe County,000102,37065000102,1323.6,817.0,1640356.7669654451,1584543.0828893238
NC,Edgecombe County,000103,37065000103,852.4,803.4,1636859.6844915878,1587919.867816948
NC,Edgecombe County,000104,37065000104,906.9,644.8,1638418.3437795755,1590181.3333792456
NC,Edgecombe County,000201,37065000201,447.8,382.2,1647727.5747160367,1580583.3136086853
NC,Edgecombe County,000301,37065000301,173.1,124.6,1652390.0404891204,1591286.1678587408
NC,Edgecombe County,000401,37065000401,273.0,163.0,1643624.498906979,1596943.9847486399
NC,Edgecombe County,000501,37065000501,234.0,167.0,1636312.1873651769,1598107.5740560254
NC,Edgecombe County,000601,37065000601,546.5,173.6,1628504.8634649264,1605422.6754703037
NC,Edgecombe County,000701,37065000701,902.8,280.4,1625430.3486379187,1595660.5103433912
NC,Edgecombe County,000801,37065000801,429.8,585.8,1639552.753123129,1574790.5204048974
NC,Edgecombe County,000901,37065000901,244.3,584.2,1634189.3733466654,1566168.6804239997
NC,Edgecombe County,001001,37065001001,820.6,717.1,1631806.939051841,1572909.7563919267
NC,Edgecombe County,001101,37065001101,352.7,421.6,1632921.206931451,1584389.2395296437
NC,Edgecombe County,001201,37065001201,2644.8,114.5,1619583.1425864128,1587349.9192870068
NC,Edgecombe County,001202,37065001202,1223.6,54.5,1618308.013040865,1585906.2312323332
NC,Edgecombe County,001203,37065001203,1220.0,894.1,1623821.2660780672,1586653.106041449
NC,Edgecombe County,001204,37065001204,1213.5,70.7,1620257.0223543656,1589568.0598348384
NC,Edgecombe County,001205,37065001205,735.3,21.4,1618459.2921756045,1589081.3789661631
NC,Edgecombe County,001301,37065001301,307.3,559.6,1627491.280364816,1578367.2721007909
NC,Edgecombe County,001401,37065001401,159.2,528.6,1620872.8578595305,1579730.5800574387
NC,Forsyth County,000011,37067000011,1620.1,2033.8,1410337.6507830778,1564757.6999238236
NC,Forsyth County,000012,37067000012,545.0,1465.3,1415006.3947148053,1561635.0328320563
NC,Forsyth County,000013,37067000013,1284.2,1732.8,1409820.0695442285,1568040.0699523478
NC,Forsyth County,000014,37067000014,579.9,1089.2,1415478.6455583575,1567725.4252987849
NC,Forsyth County,000015,37067000015,776.2,1162.8,1413656.6147026985,1564330.3001116891
NC,Forsyth County,000021,37067000021,687.4,2055.8,1410937.4639254948,1581848.7301874226
NC,Forsyth County,000031,37067000031,638.1,915.5,1394299.904687575,1581128.8907461483
NC,Forsyth County,000032,37067000032,864.0,1292.4,1390305.8197280578,1577658.7374413153
NC,Forsyth County,000033,37067000033,1083.9,707.1,1395997.613747807,1577290.7746458356
NC,Forsyth County,000034,37067000034,645.3,1008.1,1391523.5331463513,1579805.8602589709
NC,Forsyth County,000042,37067000042,1365.6,1152.8,1402840.5308745077,1557536.823384361
NC,Forsyth County,000043,37067000043,930.1,1016.4,1407206.8934344472,1561970.4208511014
NC,Forsyth County,000051,37067000051,928.7,1282.6,1389665.7032972558,1555882.6261868982
NC,Forsyth County,000052,37067000052,451.4,544.7,1387070.5207862083,1554871.2468872012
NC,Forsyth County,000053,37067000053,631.2,1076.7,1390273.5707423587,1552554.7126996932
NC,Forsyth County,000054,37067000054,922.4,1237.1,1387416.33248122,1552694.3771483304
NC,Forsyth County,000055,37067000055,1218.8,1654.7,1385469.2769670885,1556387.7723706772
NC,Forsyth County,000061,37067000061,683.7,911.1,1415514.169297159,1571174.6023206857
NC,Forsyth County,000062,37067000062,577.5,968.2,1413066.9840120936,1575034.0410395544
NC,Forsyth County,000063,37067000063,1042.6,1924.7,1409334.861957263,1572267.0457989872
NC,Forsyth County,000064,37067000064,392.6,533.9,1413301.7822451792,1571789.5845294467
NC,Forsyth County,000065,37067000065,1150.4,1844.1,1411385.6049599287,1570433.5701810163
NC,Forsyth County,000066,37067000066,579.3,1168.8,1414865.2703983926,1575190.62038312
NC,Forsyth County,000067,37067000067,627.1,749.0,1414022.8091323122,1569155.82535682
NC,Forsyth County,000068,37067000068,730.6,1348.4,1410113.8898288794,1575351.7889308152
NC,Forsyth County,000071,37067000071,1220.2,1635.7,1385742.0290248082,1562871.8116109832
NC,Forsyth County,000072,37067000072,1886.3,2458.4,1386932.2306336274,1559677.6796839503
NC,Forsyth County,000073,37067000073,802.8,1638.4,1380372.0074749154,1560012.5792960264
NC,Forsyth County,000074,37067000074,1310.2,1232.1,1388357.6637461693,1563420.1484954245
NC,Forsyth County,000075,37067000075,190.3,384.5,1379771.2998807756,1563581.5918969961
NC,Forsyth County,000081,37067000081,1580.9,863.4,1399052.9667686631,1574593.4272325274
NC,Forsyth County,000082,37067000082,2001.6,1489.5,1405241.4569513279,1571442.372359457
NC,Forsyth County,000083,37067000083,1058.2,539.9,1403069.6264083355,1573986.8637539903
NC,Forsyth County,000091,37067000091,463.8,1111.7,1382254.626351195,1577247.1935738209
NC,Forsyth County,000092,37067000092,378.7,973.9,1386381.007214559,1578249.8158786385
NC,Forsyth County,000101,37067000101,888.1,715.6,1390643.3670051892,1574147.8973427028
NC,Forsyth County,000111,37067000111,356.1,1022.8,1400355.181162113,1579921.9766348524
NC,Forsyth County,000112,37067000112,784.7,1502.0,1405255.7882223078,1579830.4109149068
NC,Forsyth County,000122,37067000122,2844.8,1894.5,1396417.6963760457,1555856.1994285905
NC,Forsyth County,000123,37067000123,1163.8,1044.6,1390356.0891909348,1560810.2433732406
NC,Forsyth County,000131,37067000131,1182.8,1389.9,1387139.0598460461,1568045.9100169071
NC,Forsyth County,000132,37067000132,1484.7,1719.0,1385898.4277642479,1571333.7220593926
NC,Forsyth County,000133,37067000133,1879.9,2671.5,1383615.248986648,1566994.7178356508
NC,Forsyth County,000201,37067000201,2407.7,406.0,1395410.8129569949,1571622.0359011756
NC,Forsyth County,000203,37067000203,1069.7,33.7,1398603.9640979446,1567860.1516467528
NC,Forsyth County,000204,37067000204,965.0,85.1,1397748.4202108304,1569600.5555734122
NC,Forsyth County,000205,37067000205,536.1,20.7,1397687.4739547225,1567167.6002792323
NC,Forsyth County,000206,37067000206,1051.8,119.9,1397014.5359030461,1572167.4960186565
NC,Forsyth County,000207,37067000207,1297.0,264.6,1393853.3852201342,1573657.9315794935
NC,Forsyth County,000301,37067000301,566.7,19.2,1400434.8254369427,1568431.9555330025
NC,Forsyth County,000302,37067000302,633.8,38.4,1399308.5711104819,1569609.012968622
NC,Forsyth County,000303,37067000303,452.8,17.8,1400636.636770788,1569107.6426554131
NC,Forsyth County,000304,37067000304,1396.3,42.5,1400962.9457359537,1570486.3129319823
NC,Forsyth County,000305,37067000305,992.0,36.5,1402039.2960877721,1571386.5743324065
NC,Forsyth County,000306,37067000306,873.2,139.6,1399257.4228793068,1572306.3096004447
NC,Forsyth County,000401,37067000401,1223.0,163.4,1403724.320575065,1567526.1098839454
NC,Forsyth County,000402,37067000402,816.7,25.3,1401516.4255763243,1567716.3544392844
NC,Forsyth County,000403,37067000403,991.7,73.1,1399651.925673148,1567055.0189148288
NC,Forsyth County,000404,37067000404,1453.6,264.1,1400329.9714024006,1566156.4936713474
NC,Forsyth County,000405,37067000405,1326.2,40.4,1400919.7668545924,1564746.3014705814
NC,Forsyth County,000501,37067000501,1382.8,124.0,1403669.3999979498,1564894.3184969367
NC,Forsyth County,000502,37067000502,883.4,54.8,1402174.8650383763,1564090.999660911
NC,Forsyth County,000503,37067000503,820.3,148.0,1401035.0069086535,1562500.8840664031
NC,Forsyth County,000504,37067000504,691.4,124.9,1403007.3051920964,1562687.0978745737
NC,Forsyth County,000505,37067000505,955.6,259.7,1402412.5750239799,1560549.756384338
NC,Forsyth County,000506,37067000506,705.0,413.7,1400697.4364900682,1558896.187183611
NC,Forsyth County,000507,37067000507,2220.3,1270.9,1406750.713471579,1565663.4627296817
NC,Forsyth County,000601,37067000601,1027.9,293.0,1399037.2322660354,1564789.8520387756
NC,Forsyth County,000602,37067000602,2011.0,1111.8,1396582.5609360633,1558784.382649495
NC,Forsyth County,000603,37067000603,1187.6,301.3,1399347.196679496,1563324.9542086038
NC,Forsyth County,000604,37067000604,1034.3,262.6,1397945.0262756443,1562329.0308608525
NC,Forsyth County,000605,37067000605,1615.6,734.6,1398753.376365393,1559845.1032108983
NC,Forsyth County,000606,37067000606,785.9,369.3,1399939.0379515926,1561225.4552079756
NC,Forsyth County,000607,37067000607,1136.0,637.9,1396072.1944007366,1561447.3066441223
NC,Forsyth County,000701,37067000701,631.0,508.2,1395688.3915800068,1564976.1533910665
NC,Forsyth County,000702,37067000702,854.5,369.7,1396183.7371650422,1564058.117216392
NC,Forsyth County,000703,37067000703,676.5,282.6,1397222.3076805056,1564154.406480267
NC,Forsyth County,000704,37067000704,1009.8,413.6,1397136.294140657,1562986.356683585
NC,Forsyth County,000705,37067000705,1115.9,549.1,1394092.3559364185,1561792.5491350058
NC,Forsyth County,000706,37067000706,467.5,273.3,1393173.3873642616,1563332.2124781325
NC,Forsyth County,000707,37067000707,782.9,465.2,1394474.2583783271,1563736.045954173
NC,Forsyth County,000708,37067000708,1839.2,1271.7,1391536.816801732,1558713.1415115697
NC,Forsyth County,000709,37067000709,1449.2,864.8,1393530.3566453443,1557896.007008812
NC,Forsyth County,000801,37067000801,656.1,398.9,1393841.0274025563,1567905.357697273
NC,Forsyth County,000802,37067000802,682.8,623.6,1395139.6333705527,1567456.6378193127
NC,Forsyth County,000803,37067000803,665.8,786.9,1395481.5596834836,1566189.5199012004
NC,Forsyth County,000804,37067000804,554.9,479.4,1393337.9221325503,1565953.3059938408
NC,Forsyth County,000805,37067000805,1078.5,869.6,1391671.0953433223,1565141.2864111853
NC,Forsyth County,000806,37067000806,758.6,733.6,1393325.5453136968,1564641.9040223989
NC,Forsyth County,000807,37067000807,806.9,730.7,1389916.5384758378,1562885.2911503874
NC,Forsyth County,000808,37067000808,1655.1,751.8,1391659.9461201655,1562883.7280591293
NC,Forsyth County,000809,37067000809,1169.5,1012.3,1390980.9348213885,1566257.2847838644
NC,Forsyth County,000901,37067000901,942.7,496.0,1397151.318489738,1566128.667713047
NC,Forsyth County,000902,37067000902,1100.5,257.0,1398337.2517183383,1565545.4377407383
NC,Forsyth County,000903,37067000903,1494.0,676.4,1396431.2873469554,1568527.4931625011
NC,Forsyth County,000904,37067000904,1270.8,352.2,1391926.0802189019,1571769.6267725525
NC,Forsyth County,000905,37067000905,1264.7,473.2,1394609.7332807912,1570282.2471133515
NC,Forsyth County,000906,37067000906,1534.8,938.7,1392008.4237952854,1568209.815612994
NC,Forsyth County,000907,37067000907,925.6,504.9,1392640.1044186172,1569912.6608612277
NC,Forsyth County,000908,37067000908,1156.7,1100.1,1390328.2314196602,1569591.2463649341
NC,Forsyth County,000909,37067000909,614.3,448.2,1389941.9330662917,1571439.3087999332
NC,Franklin County,000001,37069000001,942.8,397.9,1570065.8037449925,1596402.4106091815
NC,Franklin County,000002,37069000002,649.2,419.9,1568633.571524267,1597134.5493572385
NC,Franklin County,000003,37069000003,1307.4,1268.8,1553044.2429475924,1595691.4467249746
NC,Franklin County,000005,37069000005,654.5,1031.8,1571983.8794437363,1585325.1590298454
NC,Franklin County,000006,37069000006,679.6,530.4,1578461.5901564166,1580304.9649490146
NC,Franklin County,000007,37069000007,383.3,923.2,1572900.5153056064,1576620.9780597151
NC,Franklin County,000008,37069000008,938.9,1208.3,1581368.8653219752,1587817.9079141028
NC,Franklin County,000009,37069000009,463.6,681.8,1584103.3379882833,1598404.9587117375
NC,Franklin County,000010,37069000010,296.3,479.6,1586580.838180629,1608571.631782479
NC,Franklin County,000011,37069000011,731.0,463.7,1575460.293894464,1609186.668901102
NC,Franklin County,000012,37069000012,458.6,533.4,1564811.327141422,1608176.196878505
NC,Franklin County,000013,37069000013,534.5,942.4,1578848.5999536412,1573294.4473894264
NC,Franklin County,000014,37069000014,1205.3,2034.8,1561535.3440127021,1586407.282551385
NC,Franklin County,000015,37069000015,1517.9,734.7,1561125.573815138,1596624.884802219
NC,Franklin County,000016,37069000016,913.6,548.5,1574428.9569862324,1598599.840799795
NC,Franklin County,000017,37069000017,945.8,1716.5,1566028.564844422,1583415.5011541175
NC,Franklin County,000018,37069000018,914.9,1408.7,1556860.3692097648,1586784.7546096537
NC,Franklin County,000019,37069000019,1796.0,2456.4,1552461.1041505851,1586775.3556732351
NC,Gaston County,000001,37071000001,503.5,386.9,1330893.2922893285,1459486.0094920837
NC,Gaston County,000002,37071000002,923.5,596.9,1330471.2716554345,1457320.2354269775
NC,Gaston County,000003,37071000003,820.0,412.5,1329654.5558338035,1458840.089868359
NC,Gaston County,000004,37071000004,1431.3,1953.2,1327316.668848549,1454623.7061761878
NC,Gaston County,000005,37071000005,898.2,516.9,1327930.542536093,1462138.3729231802
NC,Gaston County,000006,37071000006,857.8,258.4,1326846.761966649,1459946.246075094
NC,Gaston County,000007,37071000007,659.2,48.8,1330570.5908531942,1461827.8442465684
NC,Gaston County,000008,37071000008,766.1,364.2,1331984.3459102989,1462253.123976862
NC,Gaston County,000009,37071000009,676.8,609.3,1333355.7962787196,1460334.0840210663
NC,Gaston County,000010,37071000010,960.2,943.2,1333682.5348716679,1458699.3607414023
NC,Gaston County,000011,37071000011,649.0,434.9,1332037.246097997,1459039.0028943408
NC,Gaston County,000012,37071000012,695.7,1287.3,1334430.6299107634,1462878.053922648
NC,Gaston County,000013,37071000013,734.3,1163.9,1336341.2739911305,1464599.7325647743
NC,Gaston County,000014,37071000014,353.9,527.6,1335271.8420389951,1460181.1422940856
NC,Gaston County,000015,37071000015,1983.5,2817.2,1336926.887769933,1456727.9060336838
NC,Gaston County,000016,37071000016,1177.6,2202.0,1335939.5326372702,1454178.814618898
NC,Gaston County,000017,37071000017,1291.0,1705.9,1332704.2392040219,1455605.142300258
NC,Gaston County,000018,37071000018,1997.9,2121.4,1336979.9962313906,1459239.3455286971
NC,Gaston County,000019,37071000019,1054.6,2104.2,1330495.774716308,1451351.5260857078
NC,Gaston County,000020,37071000020,584.6,1859.2,1319931.5500045228,1462040.7617561994
NC,Gaston County,000021,37071000021,617.7,960.6,1322500.6277206093,1459365.9428052467
NC,Gaston County,000022,37071000022,885.5,2096.1,1322721.7439947757,1452870.5351642559
NC,Gaston County,000023,37071000023,1023.6,1593.3,1344044.2050113543,1458621.0072442945
NC,Gaston County,000024,37071000024,826.7,1196.0,1345188.6542269657,1460573.510412354
NC,Gaston County,000025,37071000025,594.8,1185.3,1342823.818634619,1462849.3265224544
NC,Gaston County,000026,37071000026,683.5,1186.0,1344960.2910125463,1463449.9658672397
NC,Gaston County,000027,37071000027,1219.4,2338.2,1346435.2812247472,1454655.5324594586
NC,Gaston County,000028,37071000028,951.7,1779.2,1341463.6123542872,1458564.7859072252
NC,Gaston County,000029,37071000029,1004.5,2338.0,1342848.3688719736,1453924.4860790812
NC,Gaston County,000030,37071000030,514.3,1096.5,1340198.545326859,1462599.8320521493
NC,Gaston County,000031,37071000031,597.9,1841.4,1338750.539843491,1451379.5726980516
NC,Gaston County,000032,37071000032,544.2,1149.0,1338353.460040518,1462046.5593406507
NC,Gaston County,000033,37071000033,281.2,1229.4,1318610.8793987988,1466341.1266779802
NC,Gaston County,000034,37071000034,323.8,1252.2,1321139.094885539,1472617.3985372027
NC,Gaston County,000035,37071000035,309.4,904.1,1315148.5506873254,1471110.3726295969
NC,Gaston County,000036,37071000036,491.3,1714.8,1310228.4875874955,1472529.540086315
NC,Gaston County,000037,37071000037,328.8,769.4,1312225.4169106728,1467884.6050421046
NC,Gaston County,000038,37071000038,364.1,1766.6,1327572.490046172,1471998.7131095997
NC,Gaston County,000039,37071000039,397.6,2215.2,1333505.1595756966,1473352.3057481204
NC,Gaston County,000040,37071000040,1101.2,2230.0,1327179.5445520265,1465820.4818671586
NC,Gaston County,000041,37071000041,675.7,1733.0,1331721.8813015197,1467846.2330619672
NC,Gaston County,000042,37071000042,642.8,1465.5,1346165.739469873,1475181.8762643333
NC,Gaston County,000043,37071000043,945.8,2022.7,1340578.1679059311,1473256.0395046065
NC,Gaston County,000044,37071000044,1007.2,2589.3,1338382.2289595034,1468792.636906824
NC,Gaston County,000045,37071000045,1164.0,1393.0,1346262.7626603914,1469261.721369432
NC,Gaston County,000046,37071000046,1008.9,2531.5,1342667.6296737297,1466402.7781221566
NC,Gates County,000001,37073000001,597.1,438.5,1701051.0121415441,1657384.080697258
NC,Gates County,000002,37073000002,202.8,463.0,1689147.812075829,1656350.0673875266
NC,Gates County,000003,37073000003,718.4,660.5,1690299.111535928,1666583.6256886139
NC,Gates County,000005,37073000005,270.7,483.8,1713878.5090343615,1657540.6454844505
NC,Gates County,00004N,3707300004N,349.7,623.3,1710562.6123142971,1670461.678638984
NC,Gates County,00004S,3707300004S,388.0,306.7,1708508.2637785203,1662894.4490171731
NC,Graham County,00EAST,3707500EAST,412.9,1252.7,1101283.5985730493,1432684.9779205571
NC,Graham County,00STEC,3707500STEC,199.0,585.0,1104916.8511782025,1443146.7305920077
NC,Graham County,00TAPO,3707500TAPO,88.0,378.0,1085933.129307847,1441556.6301953814
NC,Graham County,00WEST,3707500WEST,299.6,911.7,1086812.1438463468,1430066.36875209
NC,Granville County,00ANTI,3707700ANTI,453.1,222.6,1545193.9011005205,1613285.3470768523
NC,Granville County,00BERE,3707700BERE,544.1,644.5,1526993.7273043524,1619362.4880719376
NC,Granville County,00BTNR,3707700BTNR,1214.6,856.7,1528416.4875905102,1593013.5911064767
NC,Granville County,00CORI,3707700CORI,788.2,839.0,1542085.7360877774,1607730.0552835173
NC,Granville County,00CRDL,3707700CRDL,986.1,417.6,1539311.5735690333,1615757.6238472555
NC,Granville County,00CRDM,3707700CRDM,1916.1,1668.2,1534027.0668078288,1591920.9139711752
NC,Granville County,00EAOX,3707700EAOX,1184.9,479.7,1541436.740474621,1615602.3840554492
NC,Granville County,00MTEN,3707700MTEN,1486.8,1975.1,1541763.9141470885,1591796.7643408016
NC,Granville County,00OKHL,3707700OKHL,440.4,466.8,1524936.3007566787,1632253.9349165082
NC,Granville County,00SALM,3707700SALM,710.0,668.2,1542674.6231977076,1622374.1447307486
NC,Granville County,00SASS,3707700SASS,615.4,763.7,1538025.6698792523,1634869.9347633335
NC,Granville County,00SOOX,3707700SOOX,841.1,231.7,1540504.1434449276,1614008.3426378437
NC,Granville County,00TYHO,3707700TYHO,1039.2,1954.2,1529846.8489136333,1605208.1816986292
NC,Granville County,00WILT,3707700WILT,1480.8,2804.4,1545760.4780027743,1596224.6575102159
NC,Granville County,00WOEL,3707700WOEL,708.7,360.3,1535953.3453673346,1621143.978281114
NC,Greene County,000SH1,37079000SH1,666.9,542.3,1639092.4337958137,1534865.4257727447
NC,Greene County,00ARBA,3707900ARBA,387.6,316.5,1638142.940280653,1529080.568121673
NC,Greene County,00BEAR,3707900BEAR,275.7,387.6,1637232.1026159974,1539142.5285588694
NC,Greene County,00BULL,3707900BULL,294.4,309.3,1627795.6447959882,1541104.8301817854
NC,Greene County,00CAST,3707900CAST,213.8,431.6,1639571.7887520795,1547312.881601385
NC,Greene County,00HOOK,3707900HOOK,291.9,342.8,1648419.7734583716,1532036.4218699604
NC,Greene County,00MAUR,3707900MAUR,585.3,615.9,1648612.5394375667,1539604.0487053534
NC,Greene County,00SHIN,3707900SHIN,466.8,677.3,1630536.0154241747,1530879.1029198004
NC,Greene County,00SUGG,3707900SUGG,336.8,396.8,1643216.6535851327,1530775.9787480952
NC,Greene County,00WALS,3707900WALS,363.4,377.4,1631352.9312772693,1549442.0572245058
NC,Guilford County,0000GR,370810000GR,422.4,1511.2,1460178.7421184368,1560420.8650578265
NC,Guilford County,000CG1,37081000CG1,1265.5,757.2,1432132.6683776118,1578221.846774675
NC,Guilford County,000CG2,37081000CG2,968.5,773.9,1434573.6874600812,1579254.457720414
NC,Guilford County,000FR1,37081000FR1,2060.9,980.8,1430268.2579048383,1564815.8795308084
NC,Guilford County,000FR2,37081000FR2,958.7,910.3,1428386.6353886505,1564548.6718638781
NC,Guilford County,000FR3,37081000FR3,670.6,576.7,1429178.5401713387,1574921.7000412578
NC,Guilford County,000FR4,37081000FR4,585.6,692.1,1426934.4286276984,1571966.1681782806
